Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
MMA",208 €,8938,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/01/1970,54,Pacsé(e),Salarié,12/1990,Non,30/11/1987,,Oui,2008,2011,1998,02/2018,,12/2005,CI36237,CITROEN,JUMPER,DIES,C2C,9,U2,0,25415,14,C,11,9,99,16,7,5,7,,,,,,,,,,,,,,,,,,,,,,T,1,5000,80160,80583,2,2,89420,89448,Somme,80,32,G,P,33,120,6,E,79,C,16/09/2024
"	
Groupe Admiral",283 €,8938,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/01/1970,54,Pacsé(e),Salarié,12/1990,Non,30/11/1987,,Oui,2008,2011,1998,02/2018,,12/2005,CI36237,CITROEN,JUMPER,DIES,C2C,9,U2,0,25415,14,C,11,9,99,16,7,5,7,,,,,,,,,,,,,,,,,,,,,,T,1,5000,80160,80583,2,2,89420,89448,Somme,80,32,G,P,33,120,6,E,79,C,16/09/2024
"	
MAAF Assurances",287 €,8938,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/01/1970,54,Pacsé(e),Salarié,12/1990,Non,30/11/1987,,Oui,2008,2011,1998,02/2018,,12/2005,CI36237,CITROEN,JUMPER,DIES,C2C,9,U2,0,25415,14,C,11,9,99,16,7,5,7,,,,,,,,,,,,,,,,,,,,,,T,1,5000,80160,80583,2,2,89420,89448,Somme,80,32,G,P,33,120,6,E,79,C,16/09/2024
"	
Active Assurances",316 €,8938,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/01/1970,54,Pacsé(e),Salarié,12/1990,Non,30/11/1987,,Oui,2008,2011,1998,02/2018,,12/2005,CI36237,CITROEN,JUMPER,DIES,C2C,9,U2,0,25415,14,C,11,9,99,16,7,5,7,,,,,,,,,,,,,,,,,,,,,,T,1,5000,80160,80583,2,2,89420,89448,Somme,80,32,G,P,33,120,6,E,79,C,16/09/2024
"	
Groupe Allianz",362 €,8938,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/01/1970,54,Pacsé(e),Salarié,12/1990,Non,30/11/1987,,Oui,2008,2011,1998,02/2018,,12/2005,CI36237,CITROEN,JUMPER,DIES,C2C,9,U2,0,25415,14,C,11,9,99,16,7,5,7,,,,,,,,,,,,,,,,,,,,,,T,1,5000,80160,80583,2,2,89420,89448,Somme,80,32,G,P,33,120,6,E,79,C,16/09/2024
"	
GMF",378 €,8938,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/01/1970,54,Pacsé(e),Salarié,12/1990,Non,30/11/1987,,Oui,2008,2011,1998,02/2018,,12/2005,CI36237,CITROEN,JUMPER,DIES,C2C,9,U2,0,25415,14,C,11,9,99,16,7,5,7,,,,,,,,,,,,,,,,,,,,,,T,1,5000,80160,80583,2,2,89420,89448,Somme,80,32,G,P,33,120,6,E,79,C,16/09/2024
"	
Groupe Vilavi",437 €,8938,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/01/1970,54,Pacsé(e),Salarié,12/1990,Non,30/11/1987,,Oui,2008,2011,1998,02/2018,,12/2005,CI36237,CITROEN,JUMPER,DIES,C2C,9,U2,0,25415,14,C,11,9,99,16,7,5,7,,,,,,,,,,,,,,,,,,,,,,T,1,5000,80160,80583,2,2,89420,89448,Somme,80,32,G,P,33,120,6,E,79,C,16/09/2024
"	
Groupe Vilavi",476 €,8938,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/01/1970,54,Pacsé(e),Salarié,12/1990,Non,30/11/1987,,Oui,2008,2011,1998,02/2018,,12/2005,CI36237,CITROEN,JUMPER,DIES,C2C,9,U2,0,25415,14,C,11,9,99,16,7,5,7,,,,,,,,,,,,,,,,,,,,,,T,1,5000,80160,80583,2,2,89420,89448,Somme,80,32,G,P,33,120,6,E,79,C,16/09/2024
"	
MAAF Assurances",205 €,9558,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,30/08/1967,57,Célibataire,Fonctionnaire territorial,11/2008,Oui,,,Non,non,non,non,09/2012,,08/2005,RE43275,RENAULT,TRAFIC,CARB,CBC,9,U1,0,25850,11,D,6,4,99,15,6,5,8,,,,,,,,,,,,,,,,,,,,,,C,3,25000,12200,12205,1,1,10110,10034,Aveyron,12,76,J,P,15,20,6,A,18,A,16/09/2024
"	
GMF",207 €,9558,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,30/08/1967,57,Célibataire,Fonctionnaire territorial,11/2008,Oui,,,Non,non,non,non,09/2012,,08/2005,RE43275,RENAULT,TRAFIC,CARB,CBC,9,U1,0,25850,11,D,6,4,99,15,6,5,8,,,,,,,,,,,,,,,,,,,,,,C,3,25000,12200,12205,1,1,10110,10034,Aveyron,12,76,J,P,15,20,6,A,18,A,16/09/2024
"	
Active Assurances",221 €,9558,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,30/08/1967,57,Célibataire,Fonctionnaire territorial,11/2008,Oui,,,Non,non,non,non,09/2012,,08/2005,RE43275,RENAULT,TRAFIC,CARB,CBC,9,U1,0,25850,11,D,6,4,99,15,6,5,8,,,,,,,,,,,,,,,,,,,,,,C,3,25000,12200,12205,1,1,10110,10034,Aveyron,12,76,J,P,15,20,6,A,18,A,16/09/2024
"	
Groupe Admiral",236 €,9558,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,30/08/1967,57,Célibataire,Fonctionnaire territorial,11/2008,Oui,,,Non,non,non,non,09/2012,,08/2005,RE43275,RENAULT,TRAFIC,CARB,CBC,9,U1,0,25850,11,D,6,4,99,15,6,5,8,,,,,,,,,,,,,,,,,,,,,,C,3,25000,12200,12205,1,1,10110,10034,Aveyron,12,76,J,P,15,20,6,A,18,A,16/09/2024
"	
Groupe AXA",249 €,9558,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,30/08/1967,57,Célibataire,Fonctionnaire territorial,11/2008,Oui,,,Non,non,non,non,09/2012,,08/2005,RE43275,RENAULT,TRAFIC,CARB,CBC,9,U1,0,25850,11,D,6,4,99,15,6,5,8,,,,,,,,,,,,,,,,,,,,,,C,3,25000,12200,12205,1,1,10110,10034,Aveyron,12,76,J,P,15,20,6,A,18,A,16/09/2024
"	
Groupe Vilavi",288 €,9558,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,30/08/1967,57,Célibataire,Fonctionnaire territorial,11/2008,Oui,,,Non,non,non,non,09/2012,,08/2005,RE43275,RENAULT,TRAFIC,CARB,CBC,9,U1,0,25850,11,D,6,4,99,15,6,5,8,,,,,,,,,,,,,,,,,,,,,,C,3,25000,12200,12205,1,1,10110,10034,Aveyron,12,76,J,P,15,20,6,A,18,A,16/09/2024
"	
Groupe Allianz",306 €,9558,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,30/08/1967,57,Célibataire,Fonctionnaire territorial,11/2008,Oui,,,Non,non,non,non,09/2012,,08/2005,RE43275,RENAULT,TRAFIC,CARB,CBC,9,U1,0,25850,11,D,6,4,99,15,6,5,8,,,,,,,,,,,,,,,,,,,,,,C,3,25000,12200,12205,1,1,10110,10034,Aveyron,12,76,J,P,15,20,6,A,18,A,16/09/2024
"	
MMA",310 €,9558,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,30/08/1967,57,Célibataire,Fonctionnaire territorial,11/2008,Oui,,,Non,non,non,non,09/2012,,08/2005,RE43275,RENAULT,TRAFIC,CARB,CBC,9,U1,0,25850,11,D,6,4,99,15,6,5,8,,,,,,,,,,,,,,,,,,,,,,C,3,25000,12200,12205,1,1,10110,10034,Aveyron,12,76,J,P,15,20,6,A,18,A,16/09/2024
"	
Groupe Vilavi",327 €,9558,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,30/08/1967,57,Célibataire,Fonctionnaire territorial,11/2008,Oui,,,Non,non,non,non,09/2012,,08/2005,RE43275,RENAULT,TRAFIC,CARB,CBC,9,U1,0,25850,11,D,6,4,99,15,6,5,8,,,,,,,,,,,,,,,,,,,,,,C,3,25000,12200,12205,1,1,10110,10034,Aveyron,12,76,J,P,15,20,6,A,18,A,16/09/2024
"	
AMV",367 €,9558,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,30/08/1967,57,Célibataire,Fonctionnaire territorial,11/2008,Oui,,,Non,non,non,non,09/2012,,08/2005,RE43275,RENAULT,TRAFIC,CARB,CBC,9,U1,0,25850,11,D,6,4,99,15,6,5,8,,,,,,,,,,,,,,,,,,,,,,C,3,25000,12200,12205,1,1,10110,10034,Aveyron,12,76,J,P,15,20,6,A,18,A,16/09/2024
"	
GMF",247 €,7049,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/06/1952,72,Célibataire,Commerçant,07/1987,Non,,,Oui,2010,non,non,03/2024,,03/2024,FO49268,FORD,FOCUS IV,EH,BER,8,M1,0,34400,13,E,6,10,99,9,6,11,9,,,,,,,,,,,,,,,,,,,,,,C,1,10000,63200,63300,1,2,50750,50581,Puy-de-Dôme,63,84,J,P,37,120,0,E,85,D,16/09/2024
"	
MMA",295 €,7049,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/06/1952,72,Célibataire,Commerçant,07/1987,Non,,,Oui,2010,non,non,03/2024,,03/2024,FO49268,FORD,FOCUS IV,EH,BER,8,M1,0,34400,13,E,6,10,99,9,6,11,9,,,,,,,,,,,,,,,,,,,,,,C,1,10000,63200,63300,1,2,50750,50581,Puy-de-Dôme,63,84,J,P,37,120,0,E,85,D,16/09/2024
"	
MAAF Assurances",302 €,7049,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/06/1952,72,Célibataire,Commerçant,07/1987,Non,,,Oui,2010,non,non,03/2024,,03/2024,FO49268,FORD,FOCUS IV,EH,BER,8,M1,0,34400,13,E,6,10,99,9,6,11,9,,,,,,,,,,,,,,,,,,,,,,C,1,10000,63200,63300,1,2,50750,50581,Puy-de-Dôme,63,84,J,P,37,120,0,E,85,D,16/09/2024
"	
Groupe AXA",492 €,7049,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/06/1952,72,Célibataire,Commerçant,07/1987,Non,,,Oui,2010,non,non,03/2024,,03/2024,FO49268,FORD,FOCUS IV,EH,BER,8,M1,0,34400,13,E,6,10,99,9,6,11,9,,,,,,,,,,,,,,,,,,,,,,C,1,10000,63200,63300,1,2,50750,50581,Puy-de-Dôme,63,84,J,P,37,120,0,E,85,D,16/09/2024
"	
Groupe Admiral",625 €,7049,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/06/1952,72,Célibataire,Commerçant,07/1987,Non,,,Oui,2010,non,non,03/2024,,03/2024,FO49268,FORD,FOCUS IV,EH,BER,8,M1,0,34400,13,E,6,10,99,9,6,11,9,,,,,,,,,,,,,,,,,,,,,,C,1,10000,63200,63300,1,2,50750,50581,Puy-de-Dôme,63,84,J,P,37,120,0,E,85,D,16/09/2024
"	
Active Assurances",656 €,7049,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/06/1952,72,Célibataire,Commerçant,07/1987,Non,,,Oui,2010,non,non,03/2024,,03/2024,FO49268,FORD,FOCUS IV,EH,BER,8,M1,0,34400,13,E,6,10,99,9,6,11,9,,,,,,,,,,,,,,,,,,,,,,C,1,10000,63200,63300,1,2,50750,50581,Puy-de-Dôme,63,84,J,P,37,120,0,E,85,D,16/09/2024
"	
Groupe Allianz",666 €,7049,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/06/1952,72,Célibataire,Commerçant,07/1987,Non,,,Oui,2010,non,non,03/2024,,03/2024,FO49268,FORD,FOCUS IV,EH,BER,8,M1,0,34400,13,E,6,10,99,9,6,11,9,,,,,,,,,,,,,,,,,,,,,,C,1,10000,63200,63300,1,2,50750,50581,Puy-de-Dôme,63,84,J,P,37,120,0,E,85,D,16/09/2024
"	
Groupe Vilavi",887 €,7049,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/06/1952,72,Célibataire,Commerçant,07/1987,Non,,,Oui,2010,non,non,03/2024,,03/2024,FO49268,FORD,FOCUS IV,EH,BER,8,M1,0,34400,13,E,6,10,99,9,6,11,9,,,,,,,,,,,,,,,,,,,,,,C,1,10000,63200,63300,1,2,50750,50581,Puy-de-Dôme,63,84,J,P,37,120,0,E,85,D,16/09/2024
"	
Groupe Vilavi",920 €,7049,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/06/1952,72,Célibataire,Commerçant,07/1987,Non,,,Oui,2010,non,non,03/2024,,03/2024,FO49268,FORD,FOCUS IV,EH,BER,8,M1,0,34400,13,E,6,10,99,9,6,11,9,,,,,,,,,,,,,,,,,,,,,,C,1,10000,63200,63300,1,2,50750,50581,Puy-de-Dôme,63,84,J,P,37,120,0,E,85,D,16/09/2024
"	
MAAF Assurances",979 €,9841,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,28/05/1932,92,Marié(e),Salarié,10/2014,Non,21/11/1941,06/2001,Non,non,non,non,N/A,01/10/2024,01/2022,BM71564,BMW,SERIE 4,CARB,CPE,21,M2,0,65000,16,K,8,13,99,6,6,14,7,AUDI,Q5,EH,VTC,16,AU35341,63000,16,K,265,TT,0,4,2,11,8,6,16,6,13,99,C,1,2000,52110,52057,1,2,59890,59173,Haute-Marne,52,44,G,P,9,0.6,0,E,4,E,16/09/2024
"	
GMF",1 314 €,9841,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,28/05/1932,92,Marié(e),Salarié,10/2014,Non,21/11/1941,06/2001,Non,non,non,non,N/A,01/10/2024,01/2022,BM71564,BMW,SERIE 4,CARB,CPE,21,M2,0,65000,16,K,8,13,99,6,6,14,7,AUDI,Q5,EH,VTC,16,AU35341,63000,16,K,265,TT,0,4,2,11,8,6,16,6,13,99,C,1,2000,52110,52057,1,2,59890,59173,Haute-Marne,52,44,G,P,9,0.6,0,E,4,E,16/09/2024
"	
Groupe AXA",2 047 €,9841,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,28/05/1932,92,Marié(e),Salarié,10/2014,Non,21/11/1941,06/2001,Non,non,non,non,N/A,01/10/2024,01/2022,BM71564,BMW,SERIE 4,CARB,CPE,21,M2,0,65000,16,K,8,13,99,6,6,14,7,AUDI,Q5,EH,VTC,16,AU35341,63000,16,K,265,TT,0,4,2,11,8,6,16,6,13,99,C,1,2000,52110,52057,1,2,59890,59173,Haute-Marne,52,44,G,P,9,0.6,0,E,4,E,16/09/2024
"	
AcommeAssure",1 129 €,1387,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,30/12/2003,20,Marié(e),Salarié,05/2023,Non,10/03/1961,06/1994,Non,non,non,non,01/2013,,12/2005,CI42072,CITROEN,C5,CARB,BER,8,M2,0,22050,12,C,6,10,99,12,6,10,3,,,,,,,,,,,,,,,,,,,,,,D,1,2000,29710,29159,2,2,47360,47275,Finistère,29,53,G,S,1,0.95,6,E,44,E,16/09/2024
"	
Groupe Admiral",1 531 €,1387,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,30/12/2003,20,Marié(e),Salarié,05/2023,Non,10/03/1961,06/1994,Non,non,non,non,01/2013,,12/2005,CI42072,CITROEN,C5,CARB,BER,8,M2,0,22050,12,C,6,10,99,12,6,10,3,,,,,,,,,,,,,,,,,,,,,,D,1,2000,29710,29159,2,2,47360,47275,Finistère,29,53,G,S,1,0.95,6,E,44,E,16/09/2024
"	
GMF",1 710 €,1387,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,30/12/2003,20,Marié(e),Salarié,05/2023,Non,10/03/1961,06/1994,Non,non,non,non,01/2013,,12/2005,CI42072,CITROEN,C5,CARB,BER,8,M2,0,22050,12,C,6,10,99,12,6,10,3,,,,,,,,,,,,,,,,,,,,,,D,1,2000,29710,29159,2,2,47360,47275,Finistère,29,53,G,S,1,0.95,6,E,44,E,16/09/2024
"	
Assurpeople.com",2 390 €,1387,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,30/12/2003,20,Marié(e),Salarié,05/2023,Non,10/03/1961,06/1994,Non,non,non,non,01/2013,,12/2005,CI42072,CITROEN,C5,CARB,BER,8,M2,0,22050,12,C,6,10,99,12,6,10,3,,,,,,,,,,,,,,,,,,,,,,D,1,2000,29710,29159,2,2,47360,47275,Finistère,29,53,G,S,1,0.95,6,E,44,E,16/09/2024
"	
Groupe AXA",645 €,6712,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,17/12/1975,48,Célibataire,Retraité,11/2022,Non,,,Non,non,non,non,N/A,09/03/2025,08/2005,RE43225,RENAULT,TRAFIC,DIES,FGN,6,U1,0,23860,10,C,7,4,99,9,6,4,7,,,,,,,,,,,,,,,,,,,,,,D,3,20000,88490,88345,1,1,80210,80345,Vosges,88,44,P,P,1,0.95,0,E,70,A,16/09/2024
"	
ID MALUS",1 187 €,6712,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,17/12/1975,48,Célibataire,Retraité,11/2022,Non,,,Non,non,non,non,N/A,09/03/2025,08/2005,RE43225,RENAULT,TRAFIC,DIES,FGN,6,U1,0,23860,10,C,7,4,99,9,6,4,7,,,,,,,,,,,,,,,,,,,,,,D,3,20000,88490,88345,1,1,80210,80345,Vosges,88,44,P,P,1,0.95,0,E,70,A,16/09/2024
"	
Groupe Admiral",1 229 €,6712,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,17/12/1975,48,Célibataire,Retraité,11/2022,Non,,,Non,non,non,non,N/A,09/03/2025,08/2005,RE43225,RENAULT,TRAFIC,DIES,FGN,6,U1,0,23860,10,C,7,4,99,9,6,4,7,,,,,,,,,,,,,,,,,,,,,,D,3,20000,88490,88345,1,1,80210,80345,Vosges,88,44,P,P,1,0.95,0,E,70,A,16/09/2024
"	
Groupe Vilavi",1 734 €,6712,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,17/12/1975,48,Célibataire,Retraité,11/2022,Non,,,Non,non,non,non,N/A,09/03/2025,08/2005,RE43225,RENAULT,TRAFIC,DIES,FGN,6,U1,0,23860,10,C,7,4,99,9,6,4,7,,,,,,,,,,,,,,,,,,,,,,D,3,20000,88490,88345,1,1,80210,80345,Vosges,88,44,P,P,1,0.95,0,E,70,A,16/09/2024
"	
Groupe Vilavi",1 773 €,6712,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,17/12/1975,48,Célibataire,Retraité,11/2022,Non,,,Non,non,non,non,N/A,09/03/2025,08/2005,RE43225,RENAULT,TRAFIC,DIES,FGN,6,U1,0,23860,10,C,7,4,99,9,6,4,7,,,,,,,,,,,,,,,,,,,,,,D,3,20000,88490,88345,1,1,80210,80345,Vosges,88,44,P,P,1,0.95,0,E,70,A,16/09/2024
"	
Active Assurances",1 817 €,6712,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,17/12/1975,48,Célibataire,Retraité,11/2022,Non,,,Non,non,non,non,N/A,09/03/2025,08/2005,RE43225,RENAULT,TRAFIC,DIES,FGN,6,U1,0,23860,10,C,7,4,99,9,6,4,7,,,,,,,,,,,,,,,,,,,,,,D,3,20000,88490,88345,1,1,80210,80345,Vosges,88,44,P,P,1,0.95,0,E,70,A,16/09/2024
"	
GMF",2 070 €,6712,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,17/12/1975,48,Célibataire,Retraité,11/2022,Non,,,Non,non,non,non,N/A,09/03/2025,08/2005,RE43225,RENAULT,TRAFIC,DIES,FGN,6,U1,0,23860,10,C,7,4,99,9,6,4,7,,,,,,,,,,,,,,,,,,,,,,D,3,20000,88490,88345,1,1,80210,80345,Vosges,88,44,P,P,1,0.95,0,E,70,A,16/09/2024
"	
GMF",418 €,2786,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/08/1932,92,Marié(e),Enseignant,04/1958,Non,30/08/2000,06/2020,Oui,2020,non,non,10/2022,,12/2005,FI28199,FIAT,DUCATO,DIES,CNU,9,U2,0,28046,15,C,11,11,99,17,7,6,9,,,,,,,,,,,,,,,,,,,,,,L,1,1000,42920,42039,2,2,34970,34129,Loire,42,84,C,P,66,120,1,E,8,E,16/09/2024
"	
MAAF Assurances",426 €,2786,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/08/1932,92,Marié(e),Enseignant,04/1958,Non,30/08/2000,06/2020,Oui,2020,non,non,10/2022,,12/2005,FI28199,FIAT,DUCATO,DIES,CNU,9,U2,0,28046,15,C,11,11,99,17,7,6,9,,,,,,,,,,,,,,,,,,,,,,L,1,1000,42920,42039,2,2,34970,34129,Loire,42,84,C,P,66,120,1,E,8,E,16/09/2024
"	
Active Assurances",606 €,2786,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/08/1932,92,Marié(e),Enseignant,04/1958,Non,30/08/2000,06/2020,Oui,2020,non,non,10/2022,,12/2005,FI28199,FIAT,DUCATO,DIES,CNU,9,U2,0,28046,15,C,11,11,99,17,7,6,9,,,,,,,,,,,,,,,,,,,,,,L,1,1000,42920,42039,2,2,34970,34129,Loire,42,84,C,P,66,120,1,E,8,E,16/09/2024
"	
Groupe Allianz",852 €,2786,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/08/1932,92,Marié(e),Enseignant,04/1958,Non,30/08/2000,06/2020,Oui,2020,non,non,10/2022,,12/2005,FI28199,FIAT,DUCATO,DIES,CNU,9,U2,0,28046,15,C,11,11,99,17,7,6,9,,,,,,,,,,,,,,,,,,,,,,L,1,1000,42920,42039,2,2,34970,34129,Loire,42,84,C,P,66,120,1,E,8,E,16/09/2024
"	
Abeille Assurances",195 €,7452,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/08/1967,57,Concubin(e) / vie maritale,Salarié,04/1997,Non,20/08/1984,,Oui,2008,non,non,12/2006,,11/2005,AU15641,AUDI,A6,CARB,BER,10,H1,0,33710,14,F,8,12,99,12,5,13,7,,,,,,,,,,,,,,,,,,,,,,L,1,2000,38110,38148,1,1,32400,32439,Isère,38,84,P,P,27,120,6,E,17,D,16/09/2024
"	
Groupe AXA",254 €,7452,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/08/1967,57,Concubin(e) / vie maritale,Salarié,04/1997,Non,20/08/1984,,Oui,2008,non,non,12/2006,,11/2005,AU15641,AUDI,A6,CARB,BER,10,H1,0,33710,14,F,8,12,99,12,5,13,7,,,,,,,,,,,,,,,,,,,,,,L,1,2000,38110,38148,1,1,32400,32439,Isère,38,84,P,P,27,120,6,E,17,D,16/09/2024
"	
MAAF Assurances",364 €,7452,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/08/1967,57,Concubin(e) / vie maritale,Salarié,04/1997,Non,20/08/1984,,Oui,2008,non,non,12/2006,,11/2005,AU15641,AUDI,A6,CARB,BER,10,H1,0,33710,14,F,8,12,99,12,5,13,7,,,,,,,,,,,,,,,,,,,,,,L,1,2000,38110,38148,1,1,32400,32439,Isère,38,84,P,P,27,120,6,E,17,D,16/09/2024
"	
Groupe Admiral",366 €,7452,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/08/1967,57,Concubin(e) / vie maritale,Salarié,04/1997,Non,20/08/1984,,Oui,2008,non,non,12/2006,,11/2005,AU15641,AUDI,A6,CARB,BER,10,H1,0,33710,14,F,8,12,99,12,5,13,7,,,,,,,,,,,,,,,,,,,,,,L,1,2000,38110,38148,1,1,32400,32439,Isère,38,84,P,P,27,120,6,E,17,D,16/09/2024
"	
Groupe Allianz",404 €,7452,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/08/1967,57,Concubin(e) / vie maritale,Salarié,04/1997,Non,20/08/1984,,Oui,2008,non,non,12/2006,,11/2005,AU15641,AUDI,A6,CARB,BER,10,H1,0,33710,14,F,8,12,99,12,5,13,7,,,,,,,,,,,,,,,,,,,,,,L,1,2000,38110,38148,1,1,32400,32439,Isère,38,84,P,P,27,120,6,E,17,D,16/09/2024
"	
Active Assurances",406 €,7452,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/08/1967,57,Concubin(e) / vie maritale,Salarié,04/1997,Non,20/08/1984,,Oui,2008,non,non,12/2006,,11/2005,AU15641,AUDI,A6,CARB,BER,10,H1,0,33710,14,F,8,12,99,12,5,13,7,,,,,,,,,,,,,,,,,,,,,,L,1,2000,38110,38148,1,1,32400,32439,Isère,38,84,P,P,27,120,6,E,17,D,16/09/2024
"	
GMF",478 €,7452,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/08/1967,57,Concubin(e) / vie maritale,Salarié,04/1997,Non,20/08/1984,,Oui,2008,non,non,12/2006,,11/2005,AU15641,AUDI,A6,CARB,BER,10,H1,0,33710,14,F,8,12,99,12,5,13,7,,,,,,,,,,,,,,,,,,,,,,L,1,2000,38110,38148,1,1,32400,32439,Isère,38,84,P,P,27,120,6,E,17,D,16/09/2024
"	
Groupe AXA",193 €,7004,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,24/03/1986,38,Marié(e),Profession libérale,12/2019,Non,11/09/1981,02/2013,Oui,2018,2014,non,05/2024,,03/2024,HO18060,HONDA,JAZZ,CARB,BER,5,B2,1,20680,11,C,5,9,99,9,6,9,4,,,,,,,,,,,,,,,,,,,,,,D,1,2000,65350,65332,1,2,60510,60559,Hautes-Pyrénées,65,76,C,P,4,0.8,0,A,68,D,16/09/2024
