Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
Groupe Allianz",878 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/05/1988,36,Célibataire,Salarié,03/2020,Non,,,Oui,2000,non,non,10/2019,,11/2018,CI59129,CITROEN,C4 II,CARB,BER,7,M1,1,27350,12,D,5,10,99,9,6,9,5,,,,,,,,,,,,,,,,,,,,,,C,1,5000,32300,32397,1,2,30200,30191,Gers,32,76,C,P,4,0.8,4,A,49,A,16/09/2024
"	
GMF",885 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/05/1988,36,Célibataire,Salarié,03/2020,Non,,,Oui,2000,non,non,10/2019,,11/2018,CI59129,CITROEN,C4 II,CARB,BER,7,M1,1,27350,12,D,5,10,99,9,6,9,5,,,,,,,,,,,,,,,,,,,,,,C,1,5000,32300,32397,1,2,30200,30191,Gers,32,76,C,P,4,0.8,4,A,49,A,16/09/2024
"	
Active Assurances",912 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/05/1988,36,Célibataire,Salarié,03/2020,Non,,,Oui,2000,non,non,10/2019,,11/2018,CI59129,CITROEN,C4 II,CARB,BER,7,M1,1,27350,12,D,5,10,99,9,6,9,5,,,,,,,,,,,,,,,,,,,,,,C,1,5000,32300,32397,1,2,30200,30191,Gers,32,76,C,P,4,0.8,4,A,49,A,16/09/2024
"	
SOS Malus",983 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/05/1988,36,Célibataire,Salarié,03/2020,Non,,,Oui,2000,non,non,10/2019,,11/2018,CI59129,CITROEN,C4 II,CARB,BER,7,M1,1,27350,12,D,5,10,99,9,6,9,5,,,,,,,,,,,,,,,,,,,,,,C,1,5000,32300,32397,1,2,30200,30191,Gers,32,76,C,P,4,0.8,4,A,49,A,16/09/2024
"	
Abeille Assurances",185 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/05/1970,54,Concubin(e) / vie maritale,VRP,05/2014,Oui,16/02/1925,,Oui,2011,2005,non,01/2020,,03/2000,SE02382,SEAT,IBIZA,CARB,BER,4,B2,0,16311,13,C,8,7,99,9,8,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,1000,14350,14726,1,2,11420,11290,Calvados,14,28,G,P,10,0.57,4,A,21,D,16/09/2024
"	
Groupe AXA",192 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/05/1970,54,Concubin(e) / vie maritale,VRP,05/2014,Oui,16/02/1925,,Oui,2011,2005,non,01/2020,,03/2000,SE02382,SEAT,IBIZA,CARB,BER,4,B2,0,16311,13,C,8,7,99,9,8,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,1000,14350,14726,1,2,11420,11290,Calvados,14,28,G,P,10,0.57,4,A,21,D,16/09/2024
"	
MAAF Assurances",221 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/05/1970,54,Concubin(e) / vie maritale,VRP,05/2014,Oui,16/02/1925,,Oui,2011,2005,non,01/2020,,03/2000,SE02382,SEAT,IBIZA,CARB,BER,4,B2,0,16311,13,C,8,7,99,9,8,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,1000,14350,14726,1,2,11420,11290,Calvados,14,28,G,P,10,0.57,4,A,21,D,16/09/2024
"	
Active Assurances",239 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/05/1970,54,Concubin(e) / vie maritale,VRP,05/2014,Oui,16/02/1925,,Oui,2011,2005,non,01/2020,,03/2000,SE02382,SEAT,IBIZA,CARB,BER,4,B2,0,16311,13,C,8,7,99,9,8,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,1000,14350,14726,1,2,11420,11290,Calvados,14,28,G,P,10,0.57,4,A,21,D,16/09/2024
"	
GMF",259 €,6,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,22/05/1970,54,Concubin(e) / vie maritale,VRP,05/2014,Oui,16/02/1925,,Oui,2011,2005,non,01/2020,,03/2000,SE02382,SEAT,IBIZA,CARB,BER,4,B2,0,16311,13,C,8,7,99,9,8,10,4,,,,,,,,,,,,,,,,,,,,,,L,1,1000,14350,14726,1,2,11420,11290,Calvados,14,28,G,P,10,0.57,4,A,21,D,16/09/2024
"	
Assurpeople.com",188 €,10,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/06/1958,66,Pacsé(e),Salarié,05/2004,Non,19/06/1969,,Non,non,non,non,N/A,25/03/2025,11/2016,AR33002,ALFA ROMEO,STELVIO,CARB,VTC,17,H,0,51300,16,J,7,13,99,8,2,6,4,CITROEN,C3 AIRCROSS,CARB,VTC,6,CI69109,23200,12,C,110,B,0,5,3,10,5,2,7,6,8,99,T,2,10000,76290,76616,1,2,88270,88069,Seine-Maritime,76,28,P,P,20,70,0,E,17,A,16/09/2024
"	
MMA",200 €,10,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/06/1958,66,Pacsé(e),Salarié,05/2004,Non,19/06/1969,,Non,non,non,non,N/A,25/03/2025,11/2016,AR33002,ALFA ROMEO,STELVIO,CARB,VTC,17,H,0,51300,16,J,7,13,99,8,2,6,4,CITROEN,C3 AIRCROSS,CARB,VTC,6,CI69109,23200,12,C,110,B,0,5,3,10,5,2,7,6,8,99,T,2,10000,76290,76616,1,2,88270,88069,Seine-Maritime,76,28,P,P,20,70,0,E,17,A,16/09/2024
"	
GMF",212 €,10,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/06/1958,66,Pacsé(e),Salarié,05/2004,Non,19/06/1969,,Non,non,non,non,N/A,25/03/2025,11/2016,AR33002,ALFA ROMEO,STELVIO,CARB,VTC,17,H,0,51300,16,J,7,13,99,8,2,6,4,CITROEN,C3 AIRCROSS,CARB,VTC,6,CI69109,23200,12,C,110,B,0,5,3,10,5,2,7,6,8,99,T,2,10000,76290,76616,1,2,88270,88069,Seine-Maritime,76,28,P,P,20,70,0,E,17,A,16/09/2024
"	
MAAF Assurances",245 €,10,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/06/1958,66,Pacsé(e),Salarié,05/2004,Non,19/06/1969,,Non,non,non,non,N/A,25/03/2025,11/2016,AR33002,ALFA ROMEO,STELVIO,CARB,VTC,17,H,0,51300,16,J,7,13,99,8,2,6,4,CITROEN,C3 AIRCROSS,CARB,VTC,6,CI69109,23200,12,C,110,B,0,5,3,10,5,2,7,6,8,99,T,2,10000,76290,76616,1,2,88270,88069,Seine-Maritime,76,28,P,P,20,70,0,E,17,A,16/09/2024
"	
Groupe Vilavi",247 €,10,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/06/1958,66,Pacsé(e),Salarié,05/2004,Non,19/06/1969,,Non,non,non,non,N/A,25/03/2025,11/2016,AR33002,ALFA ROMEO,STELVIO,CARB,VTC,17,H,0,51300,16,J,7,13,99,8,2,6,4,CITROEN,C3 AIRCROSS,CARB,VTC,6,CI69109,23200,12,C,110,B,0,5,3,10,5,2,7,6,8,99,T,2,10000,76290,76616,1,2,88270,88069,Seine-Maritime,76,28,P,P,20,70,0,E,17,A,16/09/2024
"	
Active Assurances",261 €,10,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/06/1958,66,Pacsé(e),Salarié,05/2004,Non,19/06/1969,,Non,non,non,non,N/A,25/03/2025,11/2016,AR33002,ALFA ROMEO,STELVIO,CARB,VTC,17,H,0,51300,16,J,7,13,99,8,2,6,4,CITROEN,C3 AIRCROSS,CARB,VTC,6,CI69109,23200,12,C,110,B,0,5,3,10,5,2,7,6,8,99,T,2,10000,76290,76616,1,2,88270,88069,Seine-Maritime,76,28,P,P,20,70,0,E,17,A,16/09/2024
"	
AMV",272 €,10,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/06/1958,66,Pacsé(e),Salarié,05/2004,Non,19/06/1969,,Non,non,non,non,N/A,25/03/2025,11/2016,AR33002,ALFA ROMEO,STELVIO,CARB,VTC,17,H,0,51300,16,J,7,13,99,8,2,6,4,CITROEN,C3 AIRCROSS,CARB,VTC,6,CI69109,23200,12,C,110,B,0,5,3,10,5,2,7,6,8,99,T,2,10000,76290,76616,1,2,88270,88069,Seine-Maritime,76,28,P,P,20,70,0,E,17,A,16/09/2024
"	
Groupe Admiral",280 €,10,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/06/1958,66,Pacsé(e),Salarié,05/2004,Non,19/06/1969,,Non,non,non,non,N/A,25/03/2025,11/2016,AR33002,ALFA ROMEO,STELVIO,CARB,VTC,17,H,0,51300,16,J,7,13,99,8,2,6,4,CITROEN,C3 AIRCROSS,CARB,VTC,6,CI69109,23200,12,C,110,B,0,5,3,10,5,2,7,6,8,99,T,2,10000,76290,76616,1,2,88270,88069,Seine-Maritime,76,28,P,P,20,70,0,E,17,A,16/09/2024
"	
Groupe Vilavi",281 €,10,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/06/1958,66,Pacsé(e),Salarié,05/2004,Non,19/06/1969,,Non,non,non,non,N/A,25/03/2025,11/2016,AR33002,ALFA ROMEO,STELVIO,CARB,VTC,17,H,0,51300,16,J,7,13,99,8,2,6,4,CITROEN,C3 AIRCROSS,CARB,VTC,6,CI69109,23200,12,C,110,B,0,5,3,10,5,2,7,6,8,99,T,2,10000,76290,76616,1,2,88270,88069,Seine-Maritime,76,28,P,P,20,70,0,E,17,A,16/09/2024
"	
Groupe AXA",343 €,10,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/06/1958,66,Pacsé(e),Salarié,05/2004,Non,19/06/1969,,Non,non,non,non,N/A,25/03/2025,11/2016,AR33002,ALFA ROMEO,STELVIO,CARB,VTC,17,H,0,51300,16,J,7,13,99,8,2,6,4,CITROEN,C3 AIRCROSS,CARB,VTC,6,CI69109,23200,12,C,110,B,0,5,3,10,5,2,7,6,8,99,T,2,10000,76290,76616,1,2,88270,88069,Seine-Maritime,76,28,P,P,20,70,0,E,17,A,16/09/2024
"	
Groupe Allianz",500 €,10,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/06/1958,66,Pacsé(e),Salarié,05/2004,Non,19/06/1969,,Non,non,non,non,N/A,25/03/2025,11/2016,AR33002,ALFA ROMEO,STELVIO,CARB,VTC,17,H,0,51300,16,J,7,13,99,8,2,6,4,CITROEN,C3 AIRCROSS,CARB,VTC,6,CI69109,23200,12,C,110,B,0,5,3,10,5,2,7,6,8,99,T,2,10000,76290,76616,1,2,88270,88069,Seine-Maritime,76,28,P,P,20,70,0,E,17,A,16/09/2024
"	
Groupe AXA",178 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/06/1988,36,Célibataire,Recherche d'emploi,10/2008,Oui,,,Non,non,non,non,05/2015,,03/2000,PE28235,PEUGEOT,406,CARB,CPE,10,M2,0,31176,15,G,5,11,99,10,8,13,5,,,,,,,,,,,,,,,,,,,,,,C,1,2000,65380,65344,1,1,50150,50397,Hautes-Pyrénées,65,76,V,P,15,20,6,E,81,C,16/09/2024
"	
Abeille Assurances",230 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/06/1988,36,Célibataire,Recherche d'emploi,10/2008,Oui,,,Non,non,non,non,05/2015,,03/2000,PE28235,PEUGEOT,406,CARB,CPE,10,M2,0,31176,15,G,5,11,99,10,8,13,5,,,,,,,,,,,,,,,,,,,,,,C,1,2000,65380,65344,1,1,50150,50397,Hautes-Pyrénées,65,76,V,P,15,20,6,E,81,C,16/09/2024
"	
MAAF Assurances",267 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/06/1988,36,Célibataire,Recherche d'emploi,10/2008,Oui,,,Non,non,non,non,05/2015,,03/2000,PE28235,PEUGEOT,406,CARB,CPE,10,M2,0,31176,15,G,5,11,99,10,8,13,5,,,,,,,,,,,,,,,,,,,,,,C,1,2000,65380,65344,1,1,50150,50397,Hautes-Pyrénées,65,76,V,P,15,20,6,E,81,C,16/09/2024
"	
MMA",290 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/06/1988,36,Célibataire,Recherche d'emploi,10/2008,Oui,,,Non,non,non,non,05/2015,,03/2000,PE28235,PEUGEOT,406,CARB,CPE,10,M2,0,31176,15,G,5,11,99,10,8,13,5,,,,,,,,,,,,,,,,,,,,,,C,1,2000,65380,65344,1,1,50150,50397,Hautes-Pyrénées,65,76,V,P,15,20,6,E,81,C,16/09/2024
"	
Groupe Admiral",291 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/06/1988,36,Célibataire,Recherche d'emploi,10/2008,Oui,,,Non,non,non,non,05/2015,,03/2000,PE28235,PEUGEOT,406,CARB,CPE,10,M2,0,31176,15,G,5,11,99,10,8,13,5,,,,,,,,,,,,,,,,,,,,,,C,1,2000,65380,65344,1,1,50150,50397,Hautes-Pyrénées,65,76,V,P,15,20,6,E,81,C,16/09/2024
"	
Groupe Vilavi",332 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/06/1988,36,Célibataire,Recherche d'emploi,10/2008,Oui,,,Non,non,non,non,05/2015,,03/2000,PE28235,PEUGEOT,406,CARB,CPE,10,M2,0,31176,15,G,5,11,99,10,8,13,5,,,,,,,,,,,,,,,,,,,,,,C,1,2000,65380,65344,1,1,50150,50397,Hautes-Pyrénées,65,76,V,P,15,20,6,E,81,C,16/09/2024
"	
Groupe Vilavi",352 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/06/1988,36,Célibataire,Recherche d'emploi,10/2008,Oui,,,Non,non,non,non,05/2015,,03/2000,PE28235,PEUGEOT,406,CARB,CPE,10,M2,0,31176,15,G,5,11,99,10,8,13,5,,,,,,,,,,,,,,,,,,,,,,C,1,2000,65380,65344,1,1,50150,50397,Hautes-Pyrénées,65,76,V,P,15,20,6,E,81,C,16/09/2024
"	
Active Assurances",407 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/06/1988,36,Célibataire,Recherche d'emploi,10/2008,Oui,,,Non,non,non,non,05/2015,,03/2000,PE28235,PEUGEOT,406,CARB,CPE,10,M2,0,31176,15,G,5,11,99,10,8,13,5,,,,,,,,,,,,,,,,,,,,,,C,1,2000,65380,65344,1,1,50150,50397,Hautes-Pyrénées,65,76,V,P,15,20,6,E,81,C,16/09/2024
"	
Groupe Allianz",418 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/06/1988,36,Célibataire,Recherche d'emploi,10/2008,Oui,,,Non,non,non,non,05/2015,,03/2000,PE28235,PEUGEOT,406,CARB,CPE,10,M2,0,31176,15,G,5,11,99,10,8,13,5,,,,,,,,,,,,,,,,,,,,,,C,1,2000,65380,65344,1,1,50150,50397,Hautes-Pyrénées,65,76,V,P,15,20,6,E,81,C,16/09/2024
"	
GMF",431 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/06/1988,36,Célibataire,Recherche d'emploi,10/2008,Oui,,,Non,non,non,non,05/2015,,03/2000,PE28235,PEUGEOT,406,CARB,CPE,10,M2,0,31176,15,G,5,11,99,10,8,13,5,,,,,,,,,,,,,,,,,,,,,,C,1,2000,65380,65344,1,1,50150,50397,Hautes-Pyrénées,65,76,V,P,15,20,6,E,81,C,16/09/2024
"	
AMV",571 €,7,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,11/06/1988,36,Célibataire,Recherche d'emploi,10/2008,Oui,,,Non,non,non,non,05/2015,,03/2000,PE28235,PEUGEOT,406,CARB,CPE,10,M2,0,31176,15,G,5,11,99,10,8,13,5,,,,,,,,,,,,,,,,,,,,,,C,1,2000,65380,65344,1,1,50150,50397,Hautes-Pyrénées,65,76,V,P,15,20,6,E,81,C,16/09/2024
"	
MAAF Assurances",469 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/09/1995,29,Marié(e),Salarié,01/2017,Non,26/08/1942,,Non,non,non,non,03/2023,,02/2022,OP17828,OPEL,ASTRA,DIES,BRK,6,M1,0,33100,12,E,10,11,99,5,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,3,25000,26340,26328,1,2,34490,34061,Drôme,26,84,P,P,7,0.68,1,E,68,C,16/09/2024
"	
Groupe AXA",505 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/09/1995,29,Marié(e),Salarié,01/2017,Non,26/08/1942,,Non,non,non,non,03/2023,,02/2022,OP17828,OPEL,ASTRA,DIES,BRK,6,M1,0,33100,12,E,10,11,99,5,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,3,25000,26340,26328,1,2,34490,34061,Drôme,26,84,P,P,7,0.68,1,E,68,C,16/09/2024
"	
Groupe Admiral",575 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/09/1995,29,Marié(e),Salarié,01/2017,Non,26/08/1942,,Non,non,non,non,03/2023,,02/2022,OP17828,OPEL,ASTRA,DIES,BRK,6,M1,0,33100,12,E,10,11,99,5,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,3,25000,26340,26328,1,2,34490,34061,Drôme,26,84,P,P,7,0.68,1,E,68,C,16/09/2024
"	
Abeille Assurances",623 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/09/1995,29,Marié(e),Salarié,01/2017,Non,26/08/1942,,Non,non,non,non,03/2023,,02/2022,OP17828,OPEL,ASTRA,DIES,BRK,6,M1,0,33100,12,E,10,11,99,5,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,3,25000,26340,26328,1,2,34490,34061,Drôme,26,84,P,P,7,0.68,1,E,68,C,16/09/2024
"	
MMA",628 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/09/1995,29,Marié(e),Salarié,01/2017,Non,26/08/1942,,Non,non,non,non,03/2023,,02/2022,OP17828,OPEL,ASTRA,DIES,BRK,6,M1,0,33100,12,E,10,11,99,5,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,3,25000,26340,26328,1,2,34490,34061,Drôme,26,84,P,P,7,0.68,1,E,68,C,16/09/2024
"	
GMF",646 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/09/1995,29,Marié(e),Salarié,01/2017,Non,26/08/1942,,Non,non,non,non,03/2023,,02/2022,OP17828,OPEL,ASTRA,DIES,BRK,6,M1,0,33100,12,E,10,11,99,5,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,3,25000,26340,26328,1,2,34490,34061,Drôme,26,84,P,P,7,0.68,1,E,68,C,16/09/2024
"	
Active Assurances",744 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/09/1995,29,Marié(e),Salarié,01/2017,Non,26/08/1942,,Non,non,non,non,03/2023,,02/2022,OP17828,OPEL,ASTRA,DIES,BRK,6,M1,0,33100,12,E,10,11,99,5,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,3,25000,26340,26328,1,2,34490,34061,Drôme,26,84,P,P,7,0.68,1,E,68,C,16/09/2024
"	
AMV",800 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/09/1995,29,Marié(e),Salarié,01/2017,Non,26/08/1942,,Non,non,non,non,03/2023,,02/2022,OP17828,OPEL,ASTRA,DIES,BRK,6,M1,0,33100,12,E,10,11,99,5,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,3,25000,26340,26328,1,2,34490,34061,Drôme,26,84,P,P,7,0.68,1,E,68,C,16/09/2024
"	
Groupe Vilavi",882 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/09/1995,29,Marié(e),Salarié,01/2017,Non,26/08/1942,,Non,non,non,non,03/2023,,02/2022,OP17828,OPEL,ASTRA,DIES,BRK,6,M1,0,33100,12,E,10,11,99,5,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,3,25000,26340,26328,1,2,34490,34061,Drôme,26,84,P,P,7,0.68,1,E,68,C,16/09/2024
"	
Groupe Vilavi",923 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/09/1995,29,Marié(e),Salarié,01/2017,Non,26/08/1942,,Non,non,non,non,03/2023,,02/2022,OP17828,OPEL,ASTRA,DIES,BRK,6,M1,0,33100,12,E,10,11,99,5,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,3,25000,26340,26328,1,2,34490,34061,Drôme,26,84,P,P,7,0.68,1,E,68,C,16/09/2024
"	
Groupe Allianz",948 €,8,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/09/1995,29,Marié(e),Salarié,01/2017,Non,26/08/1942,,Non,non,non,non,03/2023,,02/2022,OP17828,OPEL,ASTRA,DIES,BRK,6,M1,0,33100,12,E,10,11,99,5,6,9,4,,,,,,,,,,,,,,,,,,,,,,C,3,25000,26340,26328,1,2,34490,34061,Drôme,26,84,P,P,7,0.68,1,E,68,C,16/09/2024
"	
Groupe AXA",728 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/12/1974,49,Divorcé(e),Fonctionnaire hospitalier,12/2017,Non,,,Non,non,non,non,01/2023,,01/2022,AU31629,AUDI,A5,DIES,CPE,17,M2,0,68230,15,K,11,11,99,6,8,14,6,,,,,,,,,,,,,,,,,,,,,,C,1,5000,51210,51607,1,1,54500,54547,Marne,51,44,V,S,6,0.72,1,E,72,D,16/09/2024
"	
MAAF Assurances",768 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/12/1974,49,Divorcé(e),Fonctionnaire hospitalier,12/2017,Non,,,Non,non,non,non,01/2023,,01/2022,AU31629,AUDI,A5,DIES,CPE,17,M2,0,68230,15,K,11,11,99,6,8,14,6,,,,,,,,,,,,,,,,,,,,,,C,1,5000,51210,51607,1,1,54500,54547,Marne,51,44,V,S,6,0.72,1,E,72,D,16/09/2024
"	
GMF",775 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/12/1974,49,Divorcé(e),Fonctionnaire hospitalier,12/2017,Non,,,Non,non,non,non,01/2023,,01/2022,AU31629,AUDI,A5,DIES,CPE,17,M2,0,68230,15,K,11,11,99,6,8,14,6,,,,,,,,,,,,,,,,,,,,,,C,1,5000,51210,51607,1,1,54500,54547,Marne,51,44,V,S,6,0.72,1,E,72,D,16/09/2024
"	
Groupe Allianz",834 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/12/1974,49,Divorcé(e),Fonctionnaire hospitalier,12/2017,Non,,,Non,non,non,non,01/2023,,01/2022,AU31629,AUDI,A5,DIES,CPE,17,M2,0,68230,15,K,11,11,99,6,8,14,6,,,,,,,,,,,,,,,,,,,,,,C,1,5000,51210,51607,1,1,54500,54547,Marne,51,44,V,S,6,0.72,1,E,72,D,16/09/2024
"	
Groupe Admiral",947 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/12/1974,49,Divorcé(e),Fonctionnaire hospitalier,12/2017,Non,,,Non,non,non,non,01/2023,,01/2022,AU31629,AUDI,A5,DIES,CPE,17,M2,0,68230,15,K,11,11,99,6,8,14,6,,,,,,,,,,,,,,,,,,,,,,C,1,5000,51210,51607,1,1,54500,54547,Marne,51,44,V,S,6,0.72,1,E,72,D,16/09/2024
"	
SOS Malus",1 206 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/12/1974,49,Divorcé(e),Fonctionnaire hospitalier,12/2017,Non,,,Non,non,non,non,01/2023,,01/2022,AU31629,AUDI,A5,DIES,CPE,17,M2,0,68230,15,K,11,11,99,6,8,14,6,,,,,,,,,,,,,,,,,,,,,,C,1,5000,51210,51607,1,1,54500,54547,Marne,51,44,V,S,6,0.72,1,E,72,D,16/09/2024
"	
AMV",1 561 €,10,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/12/1974,49,Divorcé(e),Fonctionnaire hospitalier,12/2017,Non,,,Non,non,non,non,01/2023,,01/2022,AU31629,AUDI,A5,DIES,CPE,17,M2,0,68230,15,K,11,11,99,6,8,14,6,,,,,,,,,,,,,,,,,,,,,,C,1,5000,51210,51607,1,1,54500,54547,Marne,51,44,V,S,6,0.72,1,E,72,D,16/09/2024
"	
GMF",508 €,5,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,05/09/1986,38,Divorcé(e),Fonctionnaire hospitalier,10/2006,Non,,,Non,non,non,non,N/A,07/10/2024,11/2005,AU18769,AUDI,A4,DIES,BER,8,M2,0,34240,13,F,11,10,99,13,8,13,5,BMW,SERIE 3 VII,EE,BER,9,BM82190,46500,14,H,163,M2,0,11,5,7,12,9,13,8,12,99,L,1,7000,59218,59425,2,1,57580,57728,Nord,59,32,J,P,17,40,0,A,19,A,16/09/2024
"	
MAAF Assurances",538 €,5,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,05/09/1986,38,Divorcé(e),Fonctionnaire hospitalier,10/2006,Non,,,Non,non,non,non,N/A,07/10/2024,11/2005,AU18769,AUDI,A4,DIES,BER,8,M2,0,34240,13,F,11,10,99,13,8,13,5,BMW,SERIE 3 VII,EE,BER,9,BM82190,46500,14,H,163,M2,0,11,5,7,12,9,13,8,12,99,L,1,7000,59218,59425,2,1,57580,57728,Nord,59,32,J,P,17,40,0,A,19,A,16/09/2024
